"","V1"
"866",0.051
"867",0.1258
"868",0.88938
"869",0.25116
"870",0.15442
"871",0.40435
"872",0.68997
"873",0.26315
"874",0.0085
"875",0.23714
"876",0.06128
"877",0.11578
"878",0.00692
"879",0.03402
"880",0.32403
"881",0.46361
"882",0.05967
"883",0.40542
"884",0.23149
"885",0.05864
"886",0.00482
"887",0.25166
"888",0.88117
"889",0.51951
"890",0.12569
"891",0.14561
"892",0.14615
"893",0.33832
"894",0.29532
"895",5e-05
"896",0.17267
"897",0.01181
"898",0.03515
"899",0.1673
"900",0.00605
"901",0.32918
"902",0.02978
"903",0.02832
"904",0.16018
"905",0.09784
"906",0.00593
"907",0.01224
"908",0.36964
"909",0.62821
"910",0.55224
"911",0.35943
"912",0.13395
"913",0.37404
"914",0.12972
"915",0.02682
"916",0.00424
"917",0.63435
"918",0.25494
"919",0.5875
"920",0.19888
"921",0.46766
"922",0.43968
"923",0.01762
"924",0.00892
"925",0.55347
"926",0.14669
"927",0.17974
"928",0.2349
"929",0.00112
"930",0.46041
"931",0.72208
"932",0.29151
"933",0.0606
"934",0.85949
"935",0.10478
"936",0.21354
"937",0.04226
"938",0.27563
"939",0.16444
"940",0.28442
"941",0.01153
"942",0.3174
"943",0.45882
"944",0.10454
"945",0.00041
"946",0.60163
"947",0.11622
"948",0.28845
"949",0.03156
"950",0.16416
"951",0.04143
"952",0.07719
"953",0.26455
"954",0.19591
"955",0.39774
"956",0.82217
"957",0.38397
"958",0.95228
"959",0.74665
"960",0.63728
"961",0.30031
"962",0.10232
"963",0.06789
"964",0.48505
"965",0.20517
"966",0.29211
"967",0.00012
"968",0.06489
"969",0.0069
"970",0.44857
"971",0.00277
"972",0.55053
"973",0.37812
"974",0.21031
"975",0.00451
"976",0.09566
"977",0.47846
"978",0.01766
"979",0.09212
"980",0.74531
"981",0.33362
"982",0.74354
"983",0.13426
"984",0.01386
"985",0.16845
"986",0.02549
"987",0.12659
"988",0.29885
"989",0.42385
"990",0.01671
"991",0.44731
"992",0.08133
"993",0.20423
"994",0.32578
"995",0.40524
"996",0.22727
"997",0.01434
"998",0.07658
"999",0.32016
"1000",0.006
