"","V1"
"961",0.68686
"962",0.53062
"963",0.83928
"964",0.91392
"965",0.63136
"966",0.02388
"967",0.97849
"968",0.08012
"969",0.94529
"970",0.78597
"971",0.00377
"972",0.85201
"973",0.77709
"974",0.94706
"975",0.09482
"976",0.06051
"977",0.84232
"978",0.16001
"979",0.87418
"980",0.8859
"981",0.72902
"982",0.00884
"983",0.84337
"984",0.42428
"985",0.89361
"986",0.2057
"987",0.11253
"988",0.00393
"989",0.94287
"990",0.71104
"991",0.22687
"992",0.52807
"993",0.72692
"994",0.91952
"995",0.76247
"996",0.37157
"997",0.95091
"998",0.61851
"999",0.8982
"1000",0.00079
